samp,cmpd_name,bmis_area,sal,conc
240108_Smp_35ppt_Blk,Pipecolic acid,1375266.0163207564,35,0
240108_Smp_40ppt_A,Pipecolic acid,2450503.9040481616,40,0
240108_Smp_40ppt_B,Pipecolic acid,1773606.8848680742,40,0
240108_Smp_40ppt_Blk,Pipecolic acid,678997.0844595289,40,0
240108_Std_4uMStdsMix1InH2O_1,Pipecolic acid,NA,NA,5
240108_Std_4uMStdsMix1InH2O_2,Pipecolic acid,NA,NA,5
240108_Std_4uMStdsMix1InSynMatrix_1,Pipecolic acid,NA,NA,5
240108_Std_4uMStdsMix1InSynMatrix_2,Pipecolic acid,NA,NA,5
240108_Poo_Syn_Full1,Proline betaine,6140470.341204028,NA,0
240108_Poo_Syn_Full2,Proline betaine,6074858.477168726,NA,0
240108_Poo_Syn_Full3,Proline betaine,5405687.957293577,NA,0
240108_Poo_Syn_Half1,Proline betaine,1918019.6291990664,NA,0
240108_Poo_Syn_Half2,Proline betaine,6733599.536132429,NA,0
240108_Poo_Syn_Half3,Proline betaine,6200453.0694990475,NA,0
240108_Smp_25ppt_A,Proline betaine,1486233.3264777905,25,0
240108_Smp_25ppt_B,Proline betaine,3508485.027762538,25,0
240108_Smp_25ppt_Blk,Proline betaine,1514225.165763118,25,0
240108_Smp_30ppt_A,Proline betaine,3633611.877008467,30,0
240108_Smp_30ppt_B,Proline betaine,4201083.549888772,30,0
240108_Smp_30ppt_Blk,Proline betaine,1115093.863159478,30,0
240108_Smp_35ppt_A,Proline betaine,7121498.46070381,35,0
240108_Smp_35ppt_B,Proline betaine,1347534.1247396125,35,0
240108_Smp_35ppt_Blk,Proline betaine,396732.65862650366,35,0
240108_Smp_40ppt_A,Proline betaine,11608520.138758559,40,0
240108_Smp_40ppt_B,Proline betaine,12679214.023340218,40,0
240108_Smp_40ppt_Blk,Proline betaine,133718.54335675493,40,0
240108_Std_4uMStdsMix1InH2O_1,Proline betaine,NA,NA,0.5
240108_Std_4uMStdsMix1InH2O_2,Proline betaine,NA,NA,0.5
240108_Std_4uMStdsMix1InSynMatrix_1,Proline betaine,NA,NA,0.5
240108_Std_4uMStdsMix1InSynMatrix_2,Proline betaine,NA,NA,0.5
240108_Poo_Syn_Full1,Propylamine,8221334.704590245,NA,0
240108_Poo_Syn_Full2,Propylamine,3452623.7688449793,NA,0
240108_Poo_Syn_Full3,Propylamine,4416526.071933709,NA,0
240108_Poo_Syn_Half1,Propylamine,5403458.643228704,NA,0
240108_Poo_Syn_Half2,Propylamine,5171624.496408295,NA,0
240108_Poo_Syn_Half3,Propylamine,8089560.2035112325,NA,0
240108_Smp_25ppt_A,Propylamine,2781100.2420466556,25,0
240108_Smp_25ppt_B,Propylamine,3828553.412693315,25,0
240108_Smp_25ppt_Blk,Propylamine,4351464.997525109,25,0
240108_Smp_30ppt_A,Propylamine,3053439.287624976,30,0
240108_Smp_30ppt_B,Propylamine,3182171.821005956,30,0
240108_Smp_30ppt_Blk,Propylamine,4738275.803866264,30,0
240108_Smp_35ppt_A,Propylamine,5722347.240285224,35,0
240108_Smp_35ppt_B,Propylamine,9211152.645952187,35,0
240108_Smp_35ppt_Blk,Propylamine,5342780.587725331,35,0
240108_Smp_40ppt_A,Propylamine,4171097.893093241,40,0
240108_Smp_40ppt_B,Propylamine,6518653.437199698,40,0
240108_Smp_40ppt_Blk,Propylamine,7590772.507794321,40,0
240108_Std_4uMStdsMix2InH2O_1,Propylamine,NA,NA,20
240108_Std_4uMStdsMix2InH2O_2,Propylamine,NA,NA,20
240108_Std_4uMStdsMix2InSynMatrix_1,Propylamine,NA,NA,20
240108_Std_4uMStdsMix2InSynMatrix_2,Propylamine,NA,NA,20
240108_Poo_Syn_Full1,Riboflavin-5-phosphate,NA,NA,0
240108_Poo_Syn_Full2,Riboflavin-5-phosphate,NA,NA,0
240108_Poo_Syn_Full3,Riboflavin-5-phosphate,NA,NA,0
240108_Poo_Syn_Half1,Riboflavin-5-phosphate,NA,NA,0
240108_Poo_Syn_Half2,Riboflavin-5-phosphate,NA,NA,0
240108_Poo_Syn_Half3,Riboflavin-5-phosphate,NA,NA,0
240108_Smp_25ppt_A,Riboflavin-5-phosphate,NA,25,0
240108_Smp_25ppt_B,Riboflavin-5-phosphate,NA,25,0
240108_Smp_25ppt_Blk,Riboflavin-5-phosphate,NA,25,0
240108_Smp_30ppt_A,Riboflavin-5-phosphate,NA,30,0
240108_Smp_30ppt_B,Riboflavin-5-phosphate,NA,30,0
240108_Smp_30ppt_Blk,Riboflavin-5-phosphate,29276.46340963459,30,0
240108_Smp_35ppt_A,Riboflavin-5-phosphate,49680.93620734892,35,0
240108_Smp_35ppt_B,Riboflavin-5-phosphate,NA,35,0
240108_Smp_35ppt_Blk,Riboflavin-5-phosphate,NA,35,0
240108_Smp_40ppt_A,Riboflavin-5-phosphate,598708.491436534,40,0
240108_Smp_40ppt_B,Riboflavin-5-phosphate,NA,40,0
240108_Smp_40ppt_Blk,Riboflavin-5-phosphate,NA,40,0
240108_Std_4uMStdsMix2InH2O_1,Riboflavin-5-phosphate,NA,NA,4
240108_Std_4uMStdsMix2InH2O_2,Riboflavin-5-phosphate,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,Riboflavin-5-phosphate,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,Riboflavin-5-phosphate,NA,NA,4
240108_Poo_Syn_Full1,Sarcosine,847486.1966943273,NA,0
240108_Poo_Syn_Full2,Sarcosine,1176947.7922400774,NA,0
240108_Poo_Syn_Full3,Sarcosine,582559.1743857363,NA,0
240108_Poo_Syn_Half1,Sarcosine,9077119.465499965,NA,0
240108_Poo_Syn_Half2,Sarcosine,10563545.438701292,NA,0
240108_Poo_Syn_Half3,Sarcosine,9587630.703117575,NA,0
240108_Smp_25ppt_A,Sarcosine,468687.8874868149,25,0
240108_Smp_25ppt_B,Sarcosine,219438.02602917186,25,0
240108_Smp_25ppt_Blk,Sarcosine,301538.58139282034,25,0
240108_Smp_30ppt_A,Sarcosine,752602.3791992468,30,0
240108_Smp_30ppt_B,Sarcosine,653926.9559652483,30,0
240108_Smp_30ppt_Blk,Sarcosine,31102.533426250247,30,0
240108_Smp_35ppt_A,Sarcosine,5555461.528624569,35,0
240108_Smp_35ppt_B,Sarcosine,9068069.626478402,35,0
240108_Smp_35ppt_Blk,Sarcosine,22332.521862891528,35,0
240108_Smp_40ppt_A,Sarcosine,4945475.672494449,40,0
240108_Smp_40ppt_B,Sarcosine,1776858.8665726408,40,0
240108_Smp_40ppt_Blk,Sarcosine,33636.04883436045,40,0
240108_Std_4uMStdsMix2InH2O_1,Sarcosine,NA,NA,4
240108_Std_4uMStdsMix2InH2O_2,Sarcosine,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,Sarcosine,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,Sarcosine,NA,NA,4
240108_Poo_Syn_Full1,Sodium taurocholate,NA,NA,0
240108_Poo_Syn_Full2,Sodium taurocholate,NA,NA,0
240108_Poo_Syn_Full3,Sodium taurocholate,NA,NA,0
240108_Poo_Syn_Half1,Sodium taurocholate,NA,NA,0
240108_Poo_Syn_Half2,Sodium taurocholate,NA,NA,0
240108_Poo_Syn_Half3,Sodium taurocholate,NA,NA,0
240108_Smp_25ppt_A,Sodium taurocholate,NA,25,0
240108_Smp_25ppt_B,Sodium taurocholate,49735.73893459831,25,0
240108_Smp_25ppt_Blk,Sodium taurocholate,NA,25,0
240108_Smp_30ppt_A,Sodium taurocholate,NA,30,0
240108_Smp_30ppt_B,Sodium taurocholate,NA,30,0
240108_Smp_30ppt_Blk,Sodium taurocholate,NA,30,0
240108_Smp_35ppt_A,Sodium taurocholate,10634.551428999868,35,0
240108_Smp_35ppt_B,Sodium taurocholate,NA,35,0
240108_Smp_35ppt_Blk,Sodium taurocholate,NA,35,0
240108_Smp_40ppt_A,Sodium taurocholate,NA,40,0
240108_Smp_40ppt_B,Sodium taurocholate,NA,40,0
240108_Smp_40ppt_Blk,Sodium taurocholate,NA,40,0
240108_Std_4uMStdsMix2InH2O_1,Sodium taurocholate,NA,NA,4
240108_Std_4uMStdsMix2InH2O_2,Sodium taurocholate,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,Sodium taurocholate,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,Sodium taurocholate,NA,NA,4
240108_Poo_Syn_Full1,Succinylglycine,NA,NA,0
240108_Poo_Syn_Full2,Succinylglycine,NA,NA,0
240108_Poo_Syn_Full3,Succinylglycine,NA,NA,0
240108_Poo_Syn_Half1,Succinylglycine,NA,NA,0
240108_Poo_Syn_Half2,Succinylglycine,NA,NA,0
240108_Poo_Syn_Half3,Succinylglycine,NA,NA,0
240108_Smp_25ppt_A,Succinylglycine,NA,25,0
240108_Smp_25ppt_B,Succinylglycine,NA,25,0
240108_Smp_25ppt_Blk,Succinylglycine,NA,25,0
240108_Smp_30ppt_A,Succinylglycine,NA,30,0
240108_Smp_30ppt_B,Succinylglycine,NA,30,0
240108_Smp_30ppt_Blk,Succinylglycine,NA,30,0
240108_Smp_35ppt_A,Succinylglycine,NA,35,0
240108_Smp_35ppt_B,Succinylglycine,NA,35,0
240108_Smp_35ppt_Blk,Succinylglycine,NA,35,0
240108_Smp_40ppt_A,Succinylglycine,NA,40,0
240108_Smp_40ppt_B,Succinylglycine,NA,40,0
240108_Smp_40ppt_Blk,Succinylglycine,NA,40,0
240108_Std_4uMStdsMix2InH2O_1,Succinylglycine,NA,NA,4
240108_Std_4uMStdsMix2InH2O_2,Succinylglycine,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,Succinylglycine,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,Succinylglycine,NA,NA,4
240108_Poo_Syn_Full1,Taurocyamine,992510.5507078595,NA,0
240108_Poo_Syn_Full2,Taurocyamine,303277.80781781423,NA,0
240108_Poo_Syn_Full3,Taurocyamine,2222276.0946300733,NA,0
240108_Poo_Syn_Half1,Taurocyamine,3306616.2305590436,NA,0
240108_Poo_Syn_Half2,Taurocyamine,3292690.8983363016,NA,0
240108_Poo_Syn_Half3,Taurocyamine,1222433.0796327135,NA,0
240108_Smp_25ppt_A,Taurocyamine,3625544.479849946,25,0
240108_Smp_25ppt_B,Taurocyamine,595530.3416018263,25,0
240108_Smp_25ppt_Blk,Taurocyamine,208308.28473438858,25,0
240108_Smp_30ppt_A,Taurocyamine,1519380.8242464052,30,0
240108_Smp_30ppt_B,Taurocyamine,1683694.524956388,30,0
240108_Smp_30ppt_Blk,Taurocyamine,258948.5244203996,30,0
240108_Smp_35ppt_A,Taurocyamine,2840087.990684213,35,0
240108_Smp_35ppt_B,Taurocyamine,1667522.788260408,35,0
240108_Smp_35ppt_Blk,Taurocyamine,685355.9522780905,35,0
240108_Smp_40ppt_A,Taurocyamine,3577951.3844478014,40,0
240108_Smp_40ppt_B,Taurocyamine,1388662.2751141354,40,0
240108_Smp_40ppt_Blk,Taurocyamine,140119.4207679689,40,0
240108_Std_4uMStdsMix1InH2O_1,Taurocyamine,NA,NA,5
240108_Std_4uMStdsMix1InH2O_2,Taurocyamine,NA,NA,5
240108_Std_4uMStdsMix1InSynMatrix_1,Taurocyamine,NA,NA,5
240108_Std_4uMStdsMix1InSynMatrix_2,Taurocyamine,NA,NA,5
240108_Poo_Syn_Full1,Thiamine diphosphate,NA,NA,0
240108_Poo_Syn_Full2,Thiamine diphosphate,NA,NA,0
240108_Poo_Syn_Full3,Thiamine diphosphate,NA,NA,0
240108_Poo_Syn_Half1,Thiamine diphosphate,58841.855538482036,NA,0
240108_Poo_Syn_Half2,Thiamine diphosphate,NA,NA,0
240108_Poo_Syn_Half3,Thiamine diphosphate,41082.20538512607,NA,0
240108_Smp_25ppt_A,Thiamine diphosphate,NA,25,0
240108_Smp_25ppt_B,Thiamine diphosphate,NA,25,0
240108_Smp_25ppt_Blk,Thiamine diphosphate,NA,25,0
240108_Smp_30ppt_A,Thiamine diphosphate,NA,30,0
240108_Smp_30ppt_B,Thiamine diphosphate,NA,30,0
240108_Smp_30ppt_Blk,Thiamine diphosphate,NA,30,0
240108_Smp_35ppt_A,Thiamine diphosphate,NA,35,0
240108_Smp_35ppt_B,Thiamine diphosphate,NA,35,0
240108_Smp_35ppt_Blk,Thiamine diphosphate,NA,35,0
240108_Smp_40ppt_A,Thiamine diphosphate,42826.24464135554,40,0
240108_Smp_40ppt_B,Thiamine diphosphate,NA,40,0
240108_Smp_40ppt_Blk,Thiamine diphosphate,NA,40,0
240108_Std_4uMStdsMix1InH2O_1,Thiamine diphosphate,NA,NA,4
240108_Std_4uMStdsMix1InH2O_2,Thiamine diphosphate,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_1,Thiamine diphosphate,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_2,Thiamine diphosphate,NA,NA,4
240108_Poo_Syn_Full1,Thiamine monophosphate,NA,NA,0
240108_Poo_Syn_Full2,Thiamine monophosphate,NA,NA,0
240108_Poo_Syn_Full3,Thiamine monophosphate,NA,NA,0
240108_Poo_Syn_Half1,Thiamine monophosphate,89916.6708897945,NA,0
240108_Poo_Syn_Half2,Thiamine monophosphate,NA,NA,0
240108_Poo_Syn_Half3,Thiamine monophosphate,NA,NA,0
240108_Smp_25ppt_A,Thiamine monophosphate,NA,25,0
240108_Smp_25ppt_B,Thiamine monophosphate,NA,25,0
240108_Smp_25ppt_Blk,Thiamine monophosphate,NA,25,0
240108_Smp_30ppt_A,Thiamine monophosphate,NA,30,0
240108_Smp_30ppt_B,Thiamine monophosphate,23997.311306783904,30,0
240108_Smp_30ppt_Blk,Thiamine monophosphate,NA,30,0
240108_Smp_35ppt_A,Thiamine monophosphate,NA,35,0
240108_Smp_35ppt_B,Thiamine monophosphate,NA,35,0
240108_Smp_35ppt_Blk,Thiamine monophosphate,NA,35,0
240108_Smp_40ppt_A,Thiamine monophosphate,NA,40,0
240108_Smp_40ppt_B,Thiamine monophosphate,NA,40,0
240108_Smp_40ppt_Blk,Thiamine monophosphate,NA,40,0
240108_Std_4uMStdsMix1InH2O_1,Thiamine monophosphate,NA,NA,4
240108_Std_4uMStdsMix1InH2O_2,Thiamine monophosphate,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_1,Thiamine monophosphate,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_2,Thiamine monophosphate,NA,NA,4
240108_Poo_Syn_Full1,Toxopyrimidine,20484949.612455823,NA,0
240108_Poo_Syn_Full2,Toxopyrimidine,20294573.77703455,NA,0
240108_Poo_Syn_Full3,Toxopyrimidine,3639751.388031124,NA,0
240108_Poo_Syn_Half1,Toxopyrimidine,15552174.856387503,NA,0
240108_Poo_Syn_Half2,Toxopyrimidine,1890191.1785827673,NA,0
240108_Poo_Syn_Half3,Toxopyrimidine,18499141.50511083,NA,0
240108_Smp_25ppt_A,Toxopyrimidine,9632966.195641462,25,0
240108_Smp_25ppt_B,Toxopyrimidine,9766772.508667191,25,0
240108_Smp_25ppt_Blk,Toxopyrimidine,8880139.813382473,25,0
240108_Smp_30ppt_A,Toxopyrimidine,12762759.66687207,30,0
240108_Smp_30ppt_B,Toxopyrimidine,18151205.739931986,30,0
240108_Smp_30ppt_Blk,Toxopyrimidine,277485.43085050955,30,0
240108_Smp_35ppt_A,Toxopyrimidine,44632433.74188839,35,0
240108_Smp_35ppt_B,Toxopyrimidine,29809287.885436047,35,0
240108_Smp_35ppt_Blk,Toxopyrimidine,228265.37663549892,35,0
240108_Smp_40ppt_A,Toxopyrimidine,56756183.445388384,40,0
240108_Smp_40ppt_B,Toxopyrimidine,76557832.09380864,40,0
240108_Smp_40ppt_Blk,Toxopyrimidine,444992.5800446707,40,0
240108_Std_4uMStdsMix1InH2O_1,Toxopyrimidine,NA,NA,2
240108_Std_4uMStdsMix1InH2O_2,Toxopyrimidine,NA,NA,2
240108_Std_4uMStdsMix1InSynMatrix_1,Toxopyrimidine,NA,NA,2
240108_Std_4uMStdsMix1InSynMatrix_2,Toxopyrimidine,NA,NA,2
240108_Poo_Syn_Full1,Trigonelline,4080894134.255584,NA,0
240108_Poo_Syn_Full2,Trigonelline,4540311589.416077,NA,0
240108_Poo_Syn_Full3,Trigonelline,2674128994.6991673,NA,0
240108_Poo_Syn_Half1,Trigonelline,4348228336.252997,NA,0
240108_Poo_Syn_Half2,Trigonelline,4412136683.087264,NA,0
240108_Poo_Syn_Half3,Trigonelline,4337730894.475311,NA,0
240108_Smp_25ppt_A,Trigonelline,335811513.92255455,25,0
240108_Smp_25ppt_B,Trigonelline,1454703902.5068426,25,0
240108_Smp_25ppt_Blk,Trigonelline,4266033.094864044,25,0
240108_Smp_30ppt_A,Trigonelline,1476495061.4296284,30,0
240108_Smp_30ppt_B,Trigonelline,3626731627.5616364,30,0
240108_Smp_30ppt_Blk,Trigonelline,1331684.1842981637,30,0
240108_Smp_35ppt_A,Trigonelline,8301555720.779317,35,0
240108_Smp_35ppt_B,Trigonelline,8010910085.5509815,35,0
240108_Smp_35ppt_Blk,Trigonelline,9014054.107715568,35,0
240108_Smp_40ppt_A,Trigonelline,9585560335.807297,40,0
240108_Smp_40ppt_B,Trigonelline,9211680717.914139,40,0
240108_Smp_40ppt_Blk,Trigonelline,1866302.042113738,40,0
240108_Std_4uMStdsMix1InH2O_1,Trigonelline,NA,NA,0.5
240108_Std_4uMStdsMix1InH2O_2,Trigonelline,NA,NA,0.5
240108_Std_4uMStdsMix1InSynMatrix_1,Trigonelline,NA,NA,0.5
240108_Std_4uMStdsMix1InSynMatrix_2,Trigonelline,NA,NA,0.5
240108_Poo_Syn_Full1,Trimethylamine,1394121.5315455974,NA,0
240108_Poo_Syn_Full2,Trimethylamine,1856036.1140034865,NA,0
240108_Poo_Syn_Full3,Trimethylamine,NA,NA,0
240108_Poo_Syn_Half1,Trimethylamine,989722.8714948251,NA,0
240108_Poo_Syn_Half2,Trimethylamine,NA,NA,0
240108_Poo_Syn_Half3,Trimethylamine,1155849.0611307025,NA,0
240108_Smp_25ppt_A,Trimethylamine,684495.0958150624,25,0
240108_Smp_25ppt_B,Trimethylamine,NA,25,0
240108_Smp_25ppt_Blk,Trimethylamine,852331.7564433343,25,0
240108_Smp_30ppt_A,Trimethylamine,741008.4183280518,30,0
240108_Smp_30ppt_B,Trimethylamine,1026867.8505560356,30,0
240108_Smp_30ppt_Blk,Trimethylamine,433001.6323705014,30,0
240108_Smp_35ppt_A,Trimethylamine,731302.4984367877,35,0
240108_Smp_35ppt_B,Trimethylamine,NA,35,0
240108_Smp_35ppt_Blk,Trimethylamine,641327.4649516937,35,0
240108_Smp_40ppt_A,Trimethylamine,961040.9715346753,40,0
240108_Smp_40ppt_B,Trimethylamine,796794.9193095337,40,0
240108_Smp_40ppt_Blk,Trimethylamine,484122.4973634416,40,0
240108_Std_4uMStdsMix1InH2O_1,Trimethylamine,NA,NA,10
240108_Std_4uMStdsMix1InH2O_2,Trimethylamine,NA,NA,10
240108_Std_4uMStdsMix1InSynMatrix_1,Trimethylamine,NA,NA,10
240108_Std_4uMStdsMix1InSynMatrix_2,Trimethylamine,NA,NA,10
240108_Poo_Syn_Full1,Turicine,600833.3101027143,NA,0
240108_Poo_Syn_Full2,Turicine,984968.8451246234,NA,0
240108_Poo_Syn_Full3,Turicine,569085.1644667082,NA,0
240108_Poo_Syn_Half1,Turicine,865032.0978604412,NA,0
240108_Poo_Syn_Half2,Turicine,1169905.3925202286,NA,0
240108_Poo_Syn_Half3,Turicine,722141.9988396668,NA,0
240108_Smp_25ppt_A,Turicine,346663.18455531617,25,0
240108_Smp_25ppt_B,Turicine,231581.20001999062,25,0
240108_Smp_25ppt_Blk,Turicine,255671.3759806103,25,0
240108_Smp_30ppt_A,Turicine,1053978.599792915,30,0
240108_Smp_30ppt_B,Turicine,1145435.198562774,30,0
240108_Smp_30ppt_Blk,Turicine,146459.29078825912,30,0
240108_Smp_35ppt_A,Turicine,1828226.5630250915,35,0
240108_Smp_35ppt_B,Turicine,1002875.2568527493,35,0
240108_Smp_35ppt_Blk,Turicine,352466.3605372694,35,0
240108_Smp_40ppt_A,Turicine,1278799.5583884728,40,0
240108_Smp_40ppt_B,Turicine,1033110.8574282075,40,0
240108_Smp_40ppt_Blk,Turicine,541616.8140622203,40,0
240108_Poo_Syn_Full1,Urea,44352082.37932858,NA,0
240108_Poo_Syn_Full2,Urea,46324952.59082911,NA,0
240108_Poo_Syn_Full3,Urea,27683110.159679722,NA,0
240108_Poo_Syn_Half1,Urea,53156174.23629527,NA,0
240108_Poo_Syn_Half2,Urea,48817698.82285322,NA,0
240108_Poo_Syn_Half3,Urea,42634102.13134524,NA,0
240108_Smp_25ppt_A,Urea,28784632.78678506,25,0
240108_Smp_25ppt_B,Urea,28848081.401855893,25,0
240108_Smp_25ppt_Blk,Urea,20979082.639395878,25,0
240108_Smp_30ppt_A,Urea,39418016.28070027,30,0
240108_Smp_30ppt_B,Urea,40805862.53978512,30,0
240108_Smp_30ppt_Blk,Urea,22869378.675054584,30,0
240108_Smp_35ppt_A,Urea,87743387.37356433,35,0
240108_Smp_35ppt_B,Urea,64951145.84187733,35,0
240108_Smp_35ppt_Blk,Urea,35579820.37548104,35,0
240108_Smp_40ppt_A,Urea,110675135.65852939,40,0
240108_Smp_40ppt_B,Urea,61413671.660803095,40,0
240108_Smp_40ppt_Blk,Urea,25803516.80826291,40,0
240108_Std_4uMStdsMix1InH2O_1,Urea,NA,NA,30
240108_Std_4uMStdsMix1InH2O_2,Urea,NA,NA,30
240108_Std_4uMStdsMix1InSynMatrix_1,Urea,NA,NA,30
240108_Std_4uMStdsMix1InSynMatrix_2,Urea,NA,NA,30
240108_Poo_Syn_Full1,beta-Alanine,45198331.237200595,NA,0
240108_Poo_Syn_Full2,beta-Alanine,47000349.49662094,NA,0
240108_Poo_Syn_Full3,beta-Alanine,41394599.5797249,NA,0
240108_Poo_Syn_Half1,beta-Alanine,44059025.023478016,NA,0
240108_Poo_Syn_Half2,beta-Alanine,34970163.378101066,NA,0
240108_Poo_Syn_Half3,beta-Alanine,41523889.118849784,NA,0
240108_Smp_25ppt_A,beta-Alanine,32480927.610688258,25,0
240108_Smp_25ppt_B,beta-Alanine,58071927.39746211,25,0
240108_Smp_25ppt_Blk,beta-Alanine,1614341.877681418,25,0
240108_Smp_30ppt_A,beta-Alanine,35698209.195930004,30,0
240108_Smp_30ppt_B,beta-Alanine,47622029.88568808,30,0
240108_Smp_30ppt_Blk,beta-Alanine,944292.1445301807,30,0
240108_Smp_35ppt_A,beta-Alanine,75708551.20725265,35,0
240108_Smp_35ppt_B,beta-Alanine,73098554.29115434,35,0
240108_Smp_35ppt_Blk,beta-Alanine,1183752.5707359256,35,0
240108_Smp_40ppt_A,beta-Alanine,49586072.50418679,40,0
240108_Smp_40ppt_B,beta-Alanine,63322118.28281253,40,0
240108_Smp_40ppt_Blk,beta-Alanine,986510.6202923781,40,0
240108_Std_4uMStdsMix2InH2O_1,beta-Alanine,NA,NA,4
240108_Std_4uMStdsMix2InH2O_2,beta-Alanine,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,beta-Alanine,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,beta-Alanine,NA,NA,4
240108_Poo_Syn_Full1,beta-Alaninebetaine,919751.6119951849,NA,0
240108_Poo_Syn_Full2,beta-Alaninebetaine,8793830.070352513,NA,0
240108_Poo_Syn_Full3,beta-Alaninebetaine,3333509.169326163,NA,0
240108_Poo_Syn_Half1,beta-Alaninebetaine,1517825.2138468756,NA,0
240108_Poo_Syn_Half2,beta-Alaninebetaine,1256059.7645760044,NA,0
240108_Poo_Syn_Half3,beta-Alaninebetaine,2507642.2741929297,NA,0
240108_Smp_25ppt_A,beta-Alaninebetaine,848746.7951787289,25,0
240108_Smp_25ppt_B,beta-Alaninebetaine,3563574.1937899073,25,0
240108_Smp_25ppt_Blk,beta-Alaninebetaine,580897.8906846475,25,0
240108_Smp_30ppt_A,beta-Alaninebetaine,1388889.7462536045,30,0
240108_Smp_30ppt_B,beta-Alaninebetaine,4284991.655471766,30,0
240108_Smp_30ppt_Blk,beta-Alaninebetaine,365937.8417857007,30,0
240108_Smp_35ppt_A,beta-Alaninebetaine,2354706.210994785,35,0
240108_Smp_35ppt_B,beta-Alaninebetaine,9648594.513497429,35,0
240108_Smp_35ppt_Blk,beta-Alaninebetaine,472125.1164907781,35,0
240108_Smp_40ppt_A,beta-Alaninebetaine,1366509.7853317026,40,0
240108_Smp_40ppt_B,beta-Alaninebetaine,2440214.419073142,40,0
240108_Smp_40ppt_Blk,beta-Alaninebetaine,436727.96860991634,40,0
240108_Std_4uMStdsMix2InH2O_1,beta-Alaninebetaine,NA,NA,4
240108_Std_4uMStdsMix2InH2O_2,beta-Alaninebetaine,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,beta-Alaninebetaine,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,beta-Alaninebetaine,NA,NA,4
240108_Poo_Syn_Full1,beta-Glutamic acid,9355548735.325169,NA,0
240108_Poo_Syn_Full2,beta-Glutamic acid,9611641264.278774,NA,0
240108_Poo_Syn_Full3,beta-Glutamic acid,9990106897.845917,NA,0
240108_Poo_Syn_Half1,beta-Glutamic acid,10005469051.344334,NA,0
240108_Poo_Syn_Half2,beta-Glutamic acid,9799919920.578594,NA,0
240108_Poo_Syn_Half3,beta-Glutamic acid,10711615725.475134,NA,0
240108_Smp_25ppt_A,beta-Glutamic acid,6330003528.86009,25,0
240108_Smp_25ppt_B,beta-Glutamic acid,7413648783.031005,25,0
240108_Smp_25ppt_Blk,beta-Glutamic acid,274616.28608033946,25,0
240108_Smp_30ppt_A,beta-Glutamic acid,6542680436.683799,30,0
240108_Smp_30ppt_B,beta-Glutamic acid,9138226514.657885,30,0
240108_Smp_30ppt_Blk,beta-Glutamic acid,2324660.7869847864,30,0
240108_Smp_35ppt_A,beta-Glutamic acid,17044242257.978598,35,0
240108_Smp_35ppt_B,beta-Glutamic acid,15855597491.024443,35,0
240108_Smp_35ppt_Blk,beta-Glutamic acid,188643.66731637254,35,0
240108_Smp_40ppt_A,beta-Glutamic acid,11239055978.178923,40,0
240108_Smp_40ppt_B,beta-Glutamic acid,11722606632.740667,40,0
240108_Smp_40ppt_Blk,beta-Glutamic acid,7250693.872832818,40,0
240108_Std_4uMStdsMix2InH2O_1,beta-Glutamic acid,NA,NA,4
240108_Std_4uMStdsMix2InH2O_2,beta-Glutamic acid,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,beta-Glutamic acid,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,beta-Glutamic acid,NA,NA,4
